No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
21486,2015,7,13,11,2,80,73,67,25,66.66,1002,32,NW,9,0,0
21487,2015,7,13,12,2,99,81,84,24,59.36,1002,33,NW,13,0,0
21488,2015,7,13,13,2,109,87,89,23,52.86,1001,34,NW,16,0,0
21489,2015,7,13,14,2,111,86,93,24,56.14,1001,34,NW,19,0,0
21490,2015,7,13,15,2,98,84,95,23,52.86,1000,34,NW,23,0,0
21491,2015,7,13,16,2,97,87,98,22,49.75,1000,34,NW,26,0,0
21492,2015,7,13,17,2,119,105,102,22,49.75,1000,34,SW,3,0,0
21493,2015,7,13,18,2,142,109,117,24,62.79,1000,32,SE,4,NA,NA
21494,2015,7,13,19,2,139,103,119,25,70.54,1001,31,SE,7,0,0
21495,2015,7,13,20,2,143,100,116,25,74.69,1002,30,SE,11,0,0
21496,2015,7,13,21,2,124,74,106,24,74.52,1002,29,SE,15,0,0
21497,2015,7,13,22,2,105,69,100,24,78.97,1003,28,SE,18,0,0
21498,2015,7,13,23,2,101,67,88,24,83.71,1003,27,SE,20,0,0
21499,2015,7,14,0,2,95,68,86,24,83.71,1003,27,SE,22,NA,NA
21500,2015,7,14,1,2,91,69,85,24,83.71,1002,27,SE,23,NA,NA
21501,2015,7,14,2,2,84,60,77,24,88.78,1002,26,SE,25,NA,NA
21502,2015,7,14,3,2,80,57,74,24,88.78,1002,26,SE,26,NA,NA
21503,2015,7,14,4,2,75,61,75,23,88.7,1002,25,SE,27,NA,NA
21504,2015,7,14,5,2,73,54,72,24,94.2,1002,25,cv,0,NA,NA
21505,2015,7,14,6,2,78,56,84,25,88.86,1003,27,cv,0,NA,NA
21506,2015,7,14,7,2,81,54,84,24,78.97,1003,28,cv,0,NA,NA
21507,2015,7,14,8,2,81,70,82,24,66.45,1003,31,cv,0,0,0
21508,2015,7,14,9,2,102,83,91,23,55.89,1003,33,cv,1,0,0
21509,2015,7,14,10,2,115,88,97,22,52.6,1003,33,SE,4,0,0
21510,2015,7,14,11,2,115,91,99,22,49.75,1003,34,SE,8,0,0
21511,2015,7,14,12,2,114,81,94,23,55.89,1003,33,SE,13,0,0
21512,2015,7,14,13,2,107,67,95,22,49.75,1003,34,SE,17,0,0
21513,2015,7,14,14,2,100,62,75,24,62.79,1002,32,SE,21,0,0
21514,2015,7,14,15,2,87,63,63,24,59.36,1002,33,SE,25,0,0
21515,2015,7,14,16,2,84,67,60,23,55.89,1001,33,SE,29,0,0
21516,2015,7,14,17,2,81,65,65,22,52.6,1001,33,SE,33,0,0
21517,2015,7,14,18,2,80,63,68,22,55.65,1001,32,SE,37,NA,NA
21518,2015,7,14,19,2,83,56,65,22,58.89,1002,31,SE,41,0,0
21519,2015,7,14,20,2,69,48,60,22,66.04,1002,29,SE,45,0,0
21520,2015,7,14,21,2,54,42,59,23,74.35,1003,28,SE,49,0,0
21521,2015,7,14,22,2,54,38,58,23,78.82,1004,27,SE,53,0,0
21522,2015,7,14,23,2,51,31,50,22,78.68,1004,26,SE,57,0,0
21523,2015,7,15,0,2,43,32,42,21,74.02,1003,26,SE,60,0,0
21524,2015,7,15,1,2,41,25,34,21,74.02,1003,26,SE,63,0,0
21525,2015,7,15,2,2,33,22,24,21,78.53,1003,25,SE,66,NA,NA
21526,2015,7,15,3,2,30,26,27,21,78.53,1003,25,SE,69,NA,NA
21527,2015,7,15,4,2,28,26,36,21,78.53,1002,25,SE,72,0,0
21528,2015,7,15,5,2,35,30,38,21,78.53,1002,25,SE,76,0,0
21529,2015,7,15,6,2,37,29,42,22,83.48,1003,25,SE,79,0,0
21530,2015,7,15,7,2,39,35,48,22,78.68,1003,26,SE,83,0,0
21531,2015,7,15,8,2,43,33,43,22,74.19,1003,27,SE,87,0,0
21532,2015,7,15,9,2,41,32,37,22,66.04,1003,29,SE,91,0,0
21533,2015,7,15,10,2,41,36,34,23,66.25,1003,30,SE,96,0,0
21534,2015,7,15,11,2,44,33,39,22,58.89,1002,31,NE,5,0,0
21535,2015,7,15,12,2,44,34,41,23,59.13,1002,32,SE,3,0,0
21536,2015,7,15,13,2,43,30,44,23,59.13,1002,32,NE,3,0,0
21537,2015,7,15,14,2,38,26,38,22,58.89,1002,31,SE,4,0,0
21538,2015,7,15,15,2,33,21,29,22,55.65,1002,32,NE,4,0,0
21539,2015,7,15,16,2,31,17,23,23,62.57,1001,31,SE,5,0,0
21540,2015,7,15,17,2,22,13,18,22,62.35,1001,30,NE,6,0,0
21541,2015,7,15,18,2,22,19,13,22,69.98,1002,28,NE,11,0,0
21542,2015,7,15,19,2,24,16,17,22,74.19,1002,27,NE,15,0,0
21543,2015,7,15,20,2,25,18,19,22,74.19,1002,27,NE,20,0,0
21544,2015,7,15,21,2,15,14,15,23,78.82,1003,27,NE,25,0,0
21545,2015,7,15,22,2,16,16,15,22,74.19,1003,27,NE,29,0,0
21546,2015,7,15,23,2,21,24,22,22,78.68,1003,26,SE,5,0,0
21547,2015,7,16,0,2,24,19,26,23,83.6,1003,26,SE,9,0,0
21548,2015,7,16,1,2,22,19,28,22,83.48,1003,25,SE,13,0,0
21549,2015,7,16,2,2,26,30,29,22,83.48,1002,25,SE,17,0,0
21550,2015,7,16,3,2,29,30,30,22,83.48,1002,25,SE,21,0,0
21551,2015,7,16,4,2,33,18,30,22,83.48,1002,25,SE,25,0,0
21552,2015,7,16,5,2,28,28,27,22,83.48,1002,25,SE,29,0,0
21553,2015,7,16,6,2,28,24,28,23,88.7,1002,25,SE,33,0,0
21554,2015,7,16,7,2,28,25,29,23,83.6,1002,26,SE,36,0,0
21555,2015,7,16,8,2,29,28,28,23,78.82,1002,27,SE,40,0,0
21556,2015,7,16,9,2,28,21,27,22,66.04,1002,29,SE,45,0,0
21557,2015,7,16,10,2,28,24,23,22,66.04,1002,29,SE,50,0,0
21558,2015,7,16,11,2,29,33,22,22,62.35,1002,30,SE,55,0,0
21559,2015,7,16,12,2,30,25,24,22,62.35,1002,30,SE,61,0,0
21560,2015,7,16,13,2,30,26,25,22,62.35,1001,30,SE,67,0,0
21561,2015,7,16,14,2,29,27,25,22,62.35,1001,30,SE,72,0,0
21562,2015,7,16,15,2,32,22,26,22,66.04,1001,29,SE,77,0,0
21563,2015,7,16,16,2,26,24,23,22,66.04,1001,29,SE,82,0,0
21564,2015,7,16,17,2,24,29,26,22,66.04,1001,29,NE,6,0,0
21565,2015,7,16,18,2,NA,29,27,23,74.35,1001,28,NE,12,0,0
21566,2015,7,16,19,2,NA,26,22,22,74.19,1002,27,NE,18,0,0
21567,2015,7,16,20,2,NA,25,22,22,78.68,1002,26,NE,24,0,0
21568,2015,7,16,21,2,NA,32,24,22,78.68,1003,26,NE,30,0,0
21569,2015,7,16,22,2,NA,45,26,21,74.02,1003,26,SE,4,0,0
21570,2015,7,16,23,2,37,44,40,22,78.68,1003,26,SE,9,0,0
21571,2015,7,17,0,2,44,48,45,22,78.68,1003,26,SE,14,0,0
21572,2015,7,17,1,2,NA,48,NA,22,83.48,1003,25,SE,18,0,0
21573,2015,7,17,2,2,NA,41,NA,22,83.48,1003,25,SE,22,0,0
21574,2015,7,17,3,2,NA,37,NA,22,83.48,1002,25,SE,27,0,0
21575,2015,7,17,4,2,NA,32,NA,22,83.48,1003,25,SE,32,0,0
21576,2015,7,17,5,2,NA,29,NA,22,83.48,1003,25,SE,37,0,0
21577,2015,7,17,6,2,NA,32,NA,22,83.48,1003,25,NE,5,0,0
21578,2015,7,17,7,2,NA,23,NA,22,78.68,1003,26,NE,11,0,0
21579,2015,7,17,8,2,31,27,25,22,78.68,1004,26,SE,5,0,0
21580,2015,7,17,9,2,31,25,28,22,78.68,1004,26,SE,10,0,0
21581,2015,7,17,10,2,30,25,26,22,74.19,1004,27,SE,16,0,0
21582,2015,7,17,11,2,NA,24,27,22,74.19,1003,27,SE,23,0,0
21583,2015,7,17,12,2,29,25,25,23,78.82,1003,27,SE,30,0,0
21584,2015,7,17,13,2,27,29,24,22,69.98,1003,28,SE,35,0,0
21585,2015,7,17,14,2,29,26,22,22,69.98,1003,28,SE,41,0,0
21586,2015,7,17,15,2,27,24,23,23,74.35,1003,28,SE,47,0,0
21587,2015,7,17,16,2,24,25,22,22,69.98,1002,28,SE,53,0,0
21588,2015,7,17,17,2,NA,25,23,22,74.19,1003,27,SE,59,0,0
21589,2015,7,17,18,2,NA,31,24,22,74.19,1003,27,SE,65,0,0
21590,2015,7,17,19,2,43,29,23,22,78.68,1003,26,SE,70,0,0
21591,2015,7,17,20,2,25,27,19,22,78.68,1004,26,SE,76,0,0
21592,2015,7,17,21,2,20,25,22,23,83.6,1004,26,SE,82,0,0
21593,2015,7,17,22,2,23,20,23,22,78.68,1005,26,SE,88,0,0
21594,2015,7,17,23,2,26,21,23,22,78.68,1004,26,SE,95,0,0
21595,2015,7,18,0,2,26,14,20,22,83.48,1004,25,SE,101,0,0
21596,2015,7,18,1,2,NA,18,19,22,83.48,1004,25,SE,106,0,0
21597,2015,7,18,2,2,21,20,15,23,88.7,1004,25,SE,110,0,0
21598,2015,7,18,3,2,21,21,18,23,94.16,1003,24,SE,115,0,0
21599,2015,7,18,4,2,19,18,19,23,94.16,1003,24,SE,119,0,0
21600,2015,7,18,5,2,20,20,20,23,94.16,1003,24,SE,124,0,0
21601,2015,7,18,6,2,21,18,18,23,88.7,1004,25,SE,129,0,0
21602,2015,7,18,7,2,22,20,20,23,88.7,1004,25,SE,134,0,0
21603,2015,7,18,8,2,25,22,20,23,83.6,1004,26,SE,139,0,0
21604,2015,7,18,9,2,26,22,22,23,83.6,1004,26,SE,144,0,0
21605,2015,7,18,10,2,27,26,21,23,78.82,1004,27,SE,150,0,0
21606,2015,7,18,11,2,29,24,23,24,78.97,1005,28,SE,156,0,0
21607,2015,7,18,12,2,34,31,24,24,74.52,1004,29,SE,162,0,0
21608,2015,7,18,13,2,34,30,24,24,74.52,1004,29,SE,166,0,0
21609,2015,7,18,14,2,35,32,30,24,70.36,1004,30,SE,171,0,0
21610,2015,7,18,15,2,36,30,30,24,74.52,1004,29,SE,176,0,0
21611,2015,7,18,16,2,30,27,26,24,74.52,1004,29,SE,181,0,0
21612,2015,7,18,17,2,29,25,27,23,74.35,1004,28,SE,186,0,0
21613,2015,7,18,18,2,31,29,27,23,78.82,1004,27,NE,5,0,0
21614,2015,7,18,19,2,29,24,23,23,78.82,1005,27,SE,5,0,0
21615,2015,7,18,20,2,21,21,20,23,83.6,1005,26,SE,11,0,0
21616,2015,7,18,21,2,20,15,18,22,78.68,1006,26,SE,17,0,0
21617,2015,7,18,22,2,18,20,19,22,78.68,1006,26,SE,22,0,0
21618,2015,7,18,23,2,16,14,17,22,83.48,1006,25,SE,27,0,0
21619,2015,7,19,0,2,15,14,14,22,83.48,1006,25,SE,31,0,0
21620,2015,7,19,1,2,16,15,15,22,83.48,1005,25,SE,35,0,0
21621,2015,7,19,2,2,18,17,17,22,83.48,1005,25,SE,39,0,0
21622,2015,7,19,3,2,17,14,22,22,83.48,1005,25,SE,43,0,0
21623,2015,7,19,4,2,19,19,20,22,83.48,1005,25,NE,5,0,0
21624,2015,7,19,5,2,17,15,19,22,88.62,1005,24,SE,4,0,0
21625,2015,7,19,6,2,15,13,18,22,83.48,1005,25,NE,4,0,0
21626,2015,7,19,7,2,17,17,18,22,78.68,1006,26,NE,8,0,0
21627,2015,7,19,8,2,21,20,21,22,74.19,1006,27,NE,12,0,0
21628,2015,7,19,9,2,22,20,20,23,70.17,1006,29,SE,3,0,0
21629,2015,7,19,10,2,24,14,21,23,66.25,1006,30,NE,3,0,0
21630,2015,7,19,11,2,27,19,19,21,55.4,1006,31,NE,6,0,0
21631,2015,7,19,12,2,36,19,17,22,55.65,1006,32,SE,4,0,0
21632,2015,7,19,13,2,25,17,14,24,62.79,1005,32,SE,9,0,0
21633,2015,7,19,14,2,17,15,16,24,62.79,1005,32,NE,6,0,0
21634,2015,7,19,15,2,22,18,12,24,66.45,1005,31,NE,11,0,0
21635,2015,7,19,16,2,22,19,15,24,70.36,1005,30,NE,18,0,0
21636,2015,7,19,17,2,26,24,19,24,70.36,1005,30,NE,23,0,0
21637,2015,7,19,18,2,25,24,22,24,78.97,1005,28,NE,28,0,0
21638,2015,7,19,19,2,22,15,20,24,78.97,1006,28,NE,32,0,0
21639,2015,7,19,20,2,20,23,20,24,78.97,1006,28,NE,36,0,0
21640,2015,7,19,21,2,18,19,15,24,83.71,1007,27,NE,41,0,0
21641,2015,7,19,22,2,22,21,18,24,83.71,1007,27,NE,45,0,0
21642,2015,7,19,23,2,23,21,18,24,83.71,1006,27,NE,49,0,0
21643,2015,7,20,0,2,21,16,18,24,83.71,1006,27,SE,4,0,0
21644,2015,7,20,1,2,15,11,18,24,83.71,1006,27,SE,7,NA,NA
21645,2015,7,20,2,2,16,20,13,24,83.71,1006,27,SE,11,NA,NA
21646,2015,7,20,3,2,17,11,15,24,88.78,1006,26,SE,14,0,0
21647,2015,7,20,4,2,17,12,21,24,88.78,1006,26,SE,16,0,0
21648,2015,7,20,5,2,16,12,16,24,88.78,1006,26,NE,3,0,0
21649,2015,7,20,6,2,19,19,22,24,88.78,1006,26,NE,6,0,0
21650,2015,7,20,7,2,19,21,26,24,83.71,1006,27,SE,2,0,0
21651,2015,7,20,8,2,23,21,25,24,78.97,1006,28,SE,5,0,0
21652,2015,7,20,9,2,20,23,24,24,74.52,1006,29,SE,7,0,0
21653,2015,7,20,10,2,19,24,29,23,70.17,1006,29,SE,9,0,0
21654,2015,7,20,11,2,20,24,21,24,70.36,1006,30,NE,3,0,0
21655,2015,7,20,12,2,25,25,23,23,62.57,1006,31,SE,3,0,0
21656,2015,7,20,13,2,28,28,21,23,62.57,1006,31,NE,3,0,0
21657,2015,7,20,14,2,28,26,25,23,62.57,1006,31,NE,8,0,0
21658,2015,7,20,15,2,34,23,25,23,59.13,1005,32,NE,11,0,0
21659,2015,7,20,16,2,33,24,25,23,62.57,1005,31,SE,4,0,0
21660,2015,7,20,17,2,28,25,23,23,62.57,1005,31,NE,5,0,0
21661,2015,7,20,18,2,26,21,21,22,62.35,1005,30,NE,10,0,0
21662,2015,7,20,19,2,24,21,19,22,66.04,1005,29,SE,6,0,0
21663,2015,7,20,20,2,28,23,26,23,78.82,1006,27,NE,5,0,0
21664,2015,7,20,21,2,26,24,27,23,78.82,1006,27,NE,9,0,0
21665,2015,7,20,22,2,33,27,33,23,78.82,1006,27,NE,12,0,0
21666,2015,7,20,23,2,34,26,32,23,83.6,1006,26,NE,16,0,0
21667,2015,7,21,0,2,36,35,32,23,83.6,1005,26,NE,18,0,0
21668,2015,7,21,1,2,44,31,34,24,88.78,1005,26,NE,20,0,0
21669,2015,7,21,2,2,46,33,37,24,88.78,1005,26,NE,23,0,0
21670,2015,7,21,3,2,46,36,40,24,88.78,1005,26,NE,25,0,0
21671,2015,7,21,4,2,46,39,38,24,88.78,1005,26,NE,26,NA,NA
21672,2015,7,21,5,2,44,32,37,24,88.78,1005,26,NE,28,0,0
21673,2015,7,21,6,2,43,36,38,24,88.78,1006,26,NE,30,0,0
21674,2015,7,21,7,2,46,36,32,24,83.71,1006,27,NE,32,0,0
21675,2015,7,21,8,2,42,37,32,24,78.97,1006,28,NE,34,0,0
21676,2015,7,21,9,2,44,37,30,24,70.36,1006,30,NE,37,0,0
21677,2015,7,21,10,2,42,NA,32,24,74.52,1006,29,NE,40,0,0
21678,2015,7,21,11,2,41,28,36,23,70.17,1006,29,NE,43,0,0
21679,2015,7,21,12,2,39,39,36,23,70.17,1005,29,NE,45,0,0
21680,2015,7,21,13,2,46,35,36,24,66.45,1005,31,NE,47,0,0
21681,2015,7,21,14,2,45,31,34,24,70.36,1005,30,NE,50,0,0
21682,2015,7,21,15,2,46,37,38,24,74.52,1004,29,SE,3,0,0
21683,2015,7,21,16,2,41,39,40,25,79.11,1005,29,SE,7,0,0
21684,2015,7,21,17,2,38,37,42,25,79.11,1004,29,SE,11,0,0
21685,2015,7,21,18,2,41,44,48,25,79.11,1004,29,SE,15,0,0
21686,2015,7,21,19,2,46,41,49,25,83.82,1004,28,SE,19,0,0
21687,2015,7,21,20,2,56,38,51,25,83.82,1004,28,SE,23,0,0
21688,2015,7,21,21,2,55,44,43,24,83.71,1005,27,SE,27,0,0
21689,2015,7,21,22,2,54,43,44,24,83.71,1005,27,SE,30,0,0
21690,2015,7,21,23,2,52,43,58,25,88.86,1005,27,SE,33,0,0
21691,2015,7,22,0,2,58,43,57,25,88.86,1005,27,SE,36,0,0
21692,2015,7,22,1,2,55,32,45,25,88.86,1005,27,SE,39,0,0
21693,2015,7,22,2,2,42,26,37,25,88.86,1004,27,SE,42,0,0
21694,2015,7,22,3,2,34,28,34,25,88.86,1004,27,SE,44,0,0
21695,2015,7,22,4,2,33,26,38,25,88.86,1004,27,SE,47,NA,NA
21696,2015,7,22,5,2,36,31,37,25,94.25,1004,26,SE,49,0,0
21697,2015,7,22,6,2,35,26,37,25,94.25,1004,26,SE,51,NA,NA
21698,2015,7,22,7,2,32,31,32,25,88.86,1004,27,SE,53,0,0
21699,2015,7,22,8,2,35,31,34,25,88.86,1004,27,SE,55,0,0
21700,2015,7,22,9,2,35,23,32,25,83.82,1005,28,SW,3,0,0
21701,2015,7,22,10,2,28,18,22,26,94.29,1004,27,SE,3,0,0
21702,2015,7,22,11,2,27,14,16,26,94.29,1004,27,SE,5,0,0
21703,2015,7,22,12,2,18,14,18,26,83.94,1004,29,SE,6,0,0
21704,2015,7,22,13,2,30,19,20,25,70.54,1003,31,NE,1,0,0
21705,2015,7,22,14,2,32,24,22,25,66.66,1003,32,cv,2,0,0
21706,2015,7,22,15,2,43,32,22,26,74.85,1003,31,SW,2,0,0
21707,2015,7,22,16,2,45,37,30,26,79.25,1002,30,NE,4,9,9
21708,2015,7,22,17,2,NA,45,31,26,94.29,1002,27,NE,6,0.1,9.1
21709,2015,7,22,18,2,NA,48,51,26,88.94,1002,28,NE,10,0,0
21710,2015,7,22,19,2,NA,52,60,26,88.94,1003,28,NE,14,0,0
21711,2015,7,22,20,2,5,55,58,26,88.94,1004,28,NE,17,NA,NA
21712,2015,7,22,21,2,63,49,55,26,88.94,1004,28,NE,20,NA,NA
21713,2015,7,22,22,2,76,35,53,26,88.94,1004,28,NE,22,0,0
21714,2015,7,22,23,2,42,27,31,26,88.94,1004,28,SE,4,0,0
21715,2015,7,23,0,2,31,23,22,26,94.29,1004,27,SE,6,NA,NA
21716,2015,7,23,1,2,25,21,23,25,88.86,1004,27,NE,2,0,0
21717,2015,7,23,2,2,28,24,23,26,94.29,1004,27,SE,3,0,0
21718,2015,7,23,3,2,28,25,21,25,88.86,1003,27,SE,6,0,0
21719,2015,7,23,4,2,26,21,22,25,88.86,1003,27,SE,9,0,0
21720,2015,7,23,5,2,32,30,23,25,88.86,1003,27,SE,12,NA,NA
21721,2015,7,23,6,2,37,27,26,25,88.86,1004,27,SE,15,0.3,0.3
21722,2015,7,23,7,2,29,30,25,25,88.86,1004,27,SE,17,NA,NA
21723,2015,7,23,8,2,37,33,31,26,83.94,1004,29,SW,4,0,0
21724,2015,7,23,9,2,38,31,29,26,83.94,1004,29,SW,8,0,0
21725,2015,7,23,10,2,45,36,34,26,74.85,1004,31,SW,12,0,0
21726,2015,7,23,11,2,50,35,36,26,74.85,1003,31,SW,14,0,0
21727,2015,7,23,12,2,49,36,39,26,88.94,1003,28,SW,20,20.1,20.1
21728,2015,7,23,13,2,50,57,43,26,83.94,1003,29,SW,26,13.7,33.8
21729,2015,7,23,14,2,67,40,59,26,88.94,1003,28,NW,5,0,0
21730,2015,7,23,15,2,34,30,35,26,94.29,1003,27,NW,8,1.3,1.3
21731,2015,7,23,16,2,15,23,26,25,88.86,1003,27,NW,10,NA,NA
21732,2015,7,23,17,2,26,25,24,26,88.94,1003,28,NW,12,0,0
21733,2015,7,23,18,2,32,29,29,25,83.82,1003,28,SW,2,NA,NA
21734,2015,7,23,19,2,46,40,40,25,88.86,1004,27,SW,4,0,0
21735,2015,7,23,20,2,59,43,49,26,94.29,1004,27,SW,5,NA,NA
21736,2015,7,23,21,2,61,48,61,26,94.29,1004,27,SW,7,0,0
21737,2015,7,23,22,2,76,72,78,26,94.29,1004,27,SE,3,NA,NA
21738,2015,7,23,23,2,88,63,86,26,94.29,1005,27,SE,5,0,0
21739,2015,7,24,0,2,88,54,79,26,94.29,1004,27,SE,6,NA,NA
21740,2015,7,24,1,2,67,35,62,26,94.29,1004,27,cv,0,NA,NA
21741,2015,7,24,2,2,46,28,38,25,88.86,1003,27,SE,2,NA,NA
21742,2015,7,24,3,2,34,25,30,25,88.86,1003,27,SE,4,NA,NA
21743,2015,7,24,4,2,28,25,28,26,94.29,1003,27,SE,7,0,0
21744,2015,7,24,5,2,30,26,29,25,94.25,1003,26,SE,10,0,0
21745,2015,7,24,6,2,29,29,32,26,94.29,1003,27,SE,13,0,0
21746,2015,7,24,7,2,34,29,29,26,94.29,1003,27,SE,17,0,0
21747,2015,7,24,8,2,38,32,31,26,83.94,1003,29,SE,21,0,0
21748,2015,7,24,9,2,36,31,34,26,74.85,1003,31,SW,5,0,0
21749,2015,7,24,10,2,36,25,28,26,70.73,1003,32,SW,9,0,0
21750,2015,7,24,11,2,38,29,29,25,63.01,1003,33,SW,14,0,0
21751,2015,7,24,12,2,43,34,31,25,59.59,1003,34,SW,19,0,0
21752,2015,7,24,13,2,47,39,34,25,63.01,1002,33,SW,25,0,0
21753,2015,7,24,14,2,46,35,33,25,66.66,1002,32,SW,30,0,0
21754,2015,7,24,15,2,41,30,31,24,62.79,1002,32,SW,35,0,0
21755,2015,7,24,16,2,41,35,32,25,66.66,1002,32,SW,39,0,0
21756,2015,7,24,17,2,45,28,33,25,63.01,1002,33,SW,43,0,0
21757,2015,7,24,18,2,43,33,30,25,66.66,1002,32,SW,47,0,0
21758,2015,7,24,19,2,39,33,32,24,66.45,1002,31,NW,4,0,0
21759,2015,7,24,20,2,39,37,38,25,74.69,1003,30,SW,3,0,0
21760,2015,7,24,21,2,45,35,35,25,74.69,1004,30,SW,7,0,0
21761,2015,7,24,22,2,38,29,29,26,83.94,1004,29,SW,9,0,0
21762,2015,7,24,23,2,37,27,28,25,79.11,1003,29,SW,13,0,0
21763,2015,7,25,0,2,34,21,24,24,74.52,1003,29,SW,17,0,0
21764,2015,7,25,1,2,25,20,19,25,83.82,1003,28,SW,20,NA,NA
21765,2015,7,25,2,2,23,22,20,25,83.82,1003,28,SW,21,NA,NA
21766,2015,7,25,3,2,26,27,28,25,83.82,1003,28,SW,23,NA,NA
21767,2015,7,25,4,2,31,33,29,25,88.86,1003,27,SE,1,NA,NA
21768,2015,7,25,5,2,34,36,32,25,88.86,1003,27,SW,1,0,0
21769,2015,7,25,6,2,44,43,45,26,88.94,1003,28,SW,3,0,0
21770,2015,7,25,7,2,59,48,55,27,84.05,1004,30,SE,2,0,0
21771,2015,7,25,8,2,62,45,45,27,84.05,1004,30,SW,2,0,0
21772,2015,7,25,9,2,61,44,47,26,70.73,1004,32,SW,4,0,0
21773,2015,7,25,10,2,60,44,49,26,66.86,1004,33,SW,6,0,0
21774,2015,7,25,11,2,57,44,54,27,63.45,1004,35,SW,8,0,0
21775,2015,7,25,12,2,72,55,59,26,59.82,1003,35,SW,10,0,0
21776,2015,7,25,13,2,93,78,65,26,59.82,1003,35,SW,13,0,0
21777,2015,7,25,14,2,105,72,75,26,56.62,1002,36,SW,16,0,0
21778,2015,7,25,15,2,98,63,86,26,59.82,1002,35,SW,21,0,0
21779,2015,7,25,16,2,81,66,72,26,66.86,1002,33,NE,5,0,0
21780,2015,7,25,17,2,76,61,67,26,66.86,1002,33,NE,9,0,0
21781,2015,7,25,18,2,65,45,50,26,74.85,1002,31,NE,14,17,17
21782,2015,7,25,19,2,63,54,53,26,94.29,1004,27,NW,4,0,0
21783,2015,7,25,20,2,73,56,65,26,88.94,1004,28,SE,3,0,0
21784,2015,7,25,21,2,79,67,53,26,88.94,1004,28,cv,1,NA,NA
21785,2015,7,25,22,2,76,63,48,26,88.94,1004,28,cv,2,NA,NA
21786,2015,7,25,23,2,78,63,55,26,83.94,1004,29,cv,2,NA,NA
21787,2015,7,26,0,2,96,59,65,26,88.94,1004,28,NW,2,NA,NA
21788,2015,7,26,1,2,127,60,76,26,88.94,1004,28,NE,2,NA,NA
21789,2015,7,26,2,2,139,60,90,26,94.29,1004,27,NW,2,NA,NA
21790,2015,7,26,3,2,138,77,119,26,94.29,1004,27,NE,2,NA,NA
21791,2015,7,26,4,2,137,84,123,26,94.29,1004,27,NE,4,NA,NA
21792,2015,7,26,5,2,138,83,124,26,94.29,1004,27,NE,5,NA,NA
21793,2015,7,26,6,2,137,84,123,27,94.33,1005,28,NW,1,NA,NA
21794,2015,7,26,7,2,143,94,126,27,89.02,1006,29,SW,2,0,0
21795,2015,7,26,8,2,135,85,112,27,79.38,1006,31,SW,4,0,0
21796,2015,7,26,9,2,97,63,84,26,70.73,1006,32,SW,7,0,0
21797,2015,7,26,10,2,82,49,51,27,70.91,1006,33,NW,3,0,0
21798,2015,7,26,11,2,56,34,46,26,63.23,1006,34,SW,3,0,0
21799,2015,7,26,12,2,53,39,NA,25,56.38,1006,35,NW,3,0,0
21800,2015,7,26,13,2,45,25,NA,25,53.36,1005,36,SW,3,0,0
21801,2015,7,26,14,2,44,29,31,25,53.36,1005,36,SW,7,0,0
21802,2015,7,26,15,2,46,64,29,24,53.11,1005,35,SW,10,0,0
21803,2015,7,26,16,2,87,66,51,25,56.38,1004,35,NW,3,0,0
21804,2015,7,26,17,2,76,45,50,26,59.82,1005,35,NW,7,0,0
21805,2015,7,26,18,2,62,50,47,26,66.86,1005,33,NE,3,0,0
21806,2015,7,26,19,2,66,52,48,25,63.01,1006,33,SE,4,0,0
21807,2015,7,26,20,2,73,71,65,26,70.73,1006,32,SE,9,0,0
21808,2015,7,26,21,2,95,79,85,27,79.38,1007,31,SE,13,0,0
21809,2015,7,26,22,2,99,62,65,27,79.38,1007,31,SE,16,0,0
21810,2015,7,26,23,2,69,44,53,26,74.85,1007,31,SE,20,NA,NA
21811,2015,7,27,0,2,52,40,44,26,79.25,1006,30,SW,3,NA,NA
21812,2015,7,27,1,2,44,45,40,25,74.69,1006,30,SW,5,NA,NA
21813,2015,7,27,2,2,45,42,39,25,74.69,1006,30,SW,6,NA,NA
21814,2015,7,27,3,2,45,37,44,25,79.11,1006,29,SE,1,NA,NA
21815,2015,7,27,4,2,46,37,47,26,83.94,1006,29,SE,2,NA,NA
21816,2015,7,27,5,2,50,43,49,26,83.94,1007,29,SW,2,NA,NA
21817,2015,7,27,6,2,51,46,52,26,79.25,1007,30,SW,4,NA,NA
21818,2015,7,27,7,2,62,62,57,27,75.01,1008,32,SW,6,0,0
21819,2015,7,27,8,2,84,64,76,28,75.17,1008,33,SW,9,0,0
21820,2015,7,27,9,2,64,35,63,27,67.06,1008,34,NW,4,0,0
21821,2015,7,27,10,2,43,28,37,26,56.62,1008,36,SW,4,0,0
21822,2015,7,27,11,2,37,27,29,25,53.36,1008,36,NW,5,0,0
21823,2015,7,27,12,2,35,33,29,25,53.36,1008,36,NW,9,0,0
21824,2015,7,27,13,2,51,36,33,26,53.61,1007,37,SW,5,0,0
21825,2015,7,27,14,2,57,38,46,26,53.61,1007,37,SW,9,0,0
21826,2015,7,27,15,2,47,27,33,24,47.6,1007,37,NW,4,0,0
21827,2015,7,27,16,2,38,43,32,24,47.6,1006,37,SW,3,0,0
21828,2015,7,27,17,2,56,47,41,23,44.82,1006,37,NW,3,0,0
21829,2015,7,27,18,2,65,52,47,25,53.36,1007,36,SW,3,0,0
