No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
19818,2015,4,6,17,1,27,23,37,NA,-13,17,1027,11,NE,1.79,0,0
19819,2015,4,6,18,1,33,35,24,NA,-12,19,1028,10,SE,3.13,0,0
19820,2015,4,6,19,1,36,36,33,NA,-12,22,1028,8,SE,7.15,0,0
19821,2015,4,6,20,1,38,36,34,NA,-12,22,1029,8,SE,11.17,0,0
19822,2015,4,6,21,1,42,37,35,37,-11,24,1030,8,SE,12.96,0,0
19823,2015,4,6,22,1,44,44,42,44,-9,28,1031,8,SE,14.75,0,0
19824,2015,4,6,23,1,47,47,45,40,-6,41,1031,6,cv,0.89,0,0
19825,2015,4,7,0,1,52,59,51,48,-7,41,1032,5,NE,3.13,0,0
19826,2015,4,7,1,1,52,57,52,49,-8,38,1033,5,NE,4.92,0,0
19827,2015,4,7,2,1,14,11,16,12,-13,24,1033,6,NE,8.94,0,0
19828,2015,4,7,3,1,9,13,8,10,-13,25,1033,5,NE,12.07,0,0
19829,2015,4,7,4,1,10,10,13,16,-12,30,1033,4,NE,15.2,0,0
19830,2015,4,7,5,1,10,13,10,9,-11,43,1033,0,NW,3.13,0,0
19831,2015,4,7,6,1,9,24,7,10,-11,40,1034,1,NW,4.92,0,0
19832,2015,4,7,7,1,12,26,14,15,-10,32,1034,5,cv,0.89,0,0
19833,2015,4,7,8,1,14,21,18,13,-13,20,1035,8,cv,1.78,0,0
19834,2015,4,7,9,1,12,13,19,11,-14,18,1034,9,NW,3.13,0,0
19835,2015,4,7,10,1,8,8,16,10,-14,16,1034,10,NW,6.26,0,0
19836,2015,4,7,11,1,9,16,11,12,-13,17,1033,11,cv,0.89,0,0
19837,2015,4,7,12,1,12,6,13,12,-15,13,1032,12,cv,4.02,0,0
19838,2015,4,7,13,1,13,20,30,11,-15,13,1031,12,cv,5.81,0,0
19839,2015,4,7,14,1,16,19,29,12,-16,11,1029,14,cv,10.73,0,0
19840,2015,4,7,15,1,18,25,30,16,-17,10,1028,13,SE,5.81,0,0
19841,2015,4,7,16,1,25,NA,33,19,-15,12,1027,13,SE,10.73,0,0
19842,2015,4,7,17,1,26,31,18,22,-13,15,1026,13,SE,16.54,0,0
19843,2015,4,7,18,1,26,25,31,28,-12,17,1026,12,SE,22.35,0,0
19844,2015,4,7,19,1,38,34,36,36,-11,21,1027,10,SE,27.27,0,0
19845,2015,4,7,20,1,58,50,46,55,-10,23,1027,10,SE,32.19,NA,NA
19846,2015,4,7,21,1,64,66,63,61,-9,25,1028,10,SE,37.11,0,0
19847,2015,4,7,22,1,69,67,67,63,-7,31,1028,9,SE,41.13,0,0
19848,2015,4,7,23,1,72,71,75,68,-7,31,1028,9,SE,46.05,0,0
19849,2015,4,8,0,1,76,77,76,72,-6,34,1028,9,SE,50.97,0,0
19850,2015,4,8,1,1,78,77,74,78,-5,39,1027,8,SE,52.76,0,0
19851,2015,4,8,2,1,90,92,89,86,-5,45,1027,6,SE,55.89,0,0
19852,2015,4,8,3,1,94,97,96,88,-4,55,1027,4,cv,0.89,0,0
19853,2015,4,8,4,1,98,100,100,95,-4,55,1026,4,cv,1.78,0,0
19854,2015,4,8,5,1,99,99,100,84,-4,59,1026,3,NE,1.79,0,0
19855,2015,4,8,6,1,82,107,91,93,-3,64,1026,3,cv,0.89,0,0
19856,2015,4,8,7,1,88,114,95,98,-1,69,1026,4,NE,0.89,0,0
19857,2015,4,8,8,1,95,119,105,102,-1,60,1027,6,cv,0.89,0,0
19858,2015,4,8,9,1,117,123,117,103,-1,49,1027,9,cv,1.78,0,0
19859,2015,4,8,10,1,109,112,97,92,-1,43,1026,11,cv,3.57,0,0
19860,2015,4,8,11,1,78,78,72,70,-4,32,1025,12,SE,4.02,0,0
19861,2015,4,8,12,1,77,66,75,74,-5,28,1024,13,SE,8.94,0,0
19862,2015,4,8,13,1,92,89,90,89,-6,24,1023,14,SE,12.96,0,0
19863,2015,4,8,14,1,99,99,95,89,-2,30,1022,15,SE,20.11,0,0
19864,2015,4,8,15,1,107,110,106,106,0,35,1021,15,SE,25.92,0,0
19865,2015,4,8,16,1,119,111,110,109,1,41,1021,14,SE,31.73,0,0
19866,2015,4,8,17,1,126,125,127,124,2,50,1021,12,SE,37.54,0,0
19867,2015,4,8,18,1,129,123,128,123,2,50,1021,12,SE,41.56,0,0
19868,2015,4,8,19,1,140,136,137,132,2,57,1021,10,SE,43.35,0,0
19869,2015,4,8,20,1,149,145,148,139,2,61,1022,9,SE,46.48,0,0
19870,2015,4,8,21,1,150,141,143,136,2,61,1022,9,SE,48.27,0,0
19871,2015,4,8,22,1,152,148,143,140,2,65,1022,8,SE,50.06,0,0
19872,2015,4,8,23,1,151,158,145,141,2,70,1022,7,SE,51.85,0,0
19873,2015,4,9,0,1,131,158,122,122,1,65,1022,7,SE,53.64,0,0
19874,2015,4,9,1,1,118,152,127,137,0,65,1022,6,cv,0.89,0,0
19875,2015,4,9,2,1,126,155,135,143,0,65,1022,6,SE,1.79,0,0
19876,2015,4,9,3,1,140,147,137,128,0,70,1021,5,NW,0.89,0,0
19877,2015,4,9,4,1,138,147,121,122,1,86,1021,3,cv,0.89,0,0
19878,2015,4,9,5,1,136,159,143,141,0,80,1021,3,NE,0.89,0,0
19879,2015,4,9,6,1,134,155,141,138,0,86,1021,2,cv,0.89,0,0
19880,2015,4,9,7,1,132,158,141,133,1,80,1021,4,SE,0.89,0,0
19881,2015,4,9,8,1,132,153,144,123,1,57,1021,9,cv,0.89,0,0
19882,2015,4,9,9,1,149,147,149,145,1,53,1021,10,cv,1.78,0,0
19883,2015,4,9,10,1,176,177,165,163,1,46,1022,12,cv,2.67,0,0
19884,2015,4,9,11,1,189,190,195,177,2,47,1021,13,cv,3.56,0,0
19885,2015,4,9,12,1,205,199,195,180,3,44,1020,15,SE,1.79,0,0
19886,2015,4,9,13,1,207,204,200,187,3,41,1019,16,SE,3.58,0,0
19887,2015,4,9,14,1,203,201,196,182,3,39,1018,17,SE,8.5,0,0
19888,2015,4,9,15,1,179,177,180,158,2,34,1018,18,SE,13.42,0,0
19889,2015,4,9,16,1,132,160,147,127,2,34,1017,18,SE,18.34,0,0
19890,2015,4,9,17,1,164,172,168,155,3,36,1017,18,SE,23.26,0,0
19891,2015,4,9,18,1,211,202,204,189,3,39,1017,17,SE,29.07,0,0
19892,2015,4,9,19,1,235,220,221,213,4,47,1018,15,SE,33.99,0,0
19893,2015,4,9,20,1,247,237,237,232,5,54,1019,14,SE,37.12,0,0
19894,2015,4,9,21,1,248,251,242,232,6,62,1019,13,SE,40.25,0,0
19895,2015,4,9,22,1,254,250,246,238,6,62,1019,13,SE,43.38,0,0
19896,2015,4,9,23,1,255,251,243,237,7,76,1020,11,SE,45.17,0,0
19897,2015,4,10,0,1,259,251,248,239,7,76,1020,11,SE,46.96,0,0
19898,2015,4,10,1,1,246,252,251,222,6,76,1020,10,cv,0.89,0,0
19899,2015,4,10,2,1,234,247,230,238,5,87,1020,7,NW,1.79,0,0
19900,2015,4,10,3,1,246,254,245,236,6,93,1020,7,cv,0.89,0,0
19901,2015,4,10,4,1,240,237,229,224,6,87,1020,8,NE,1.79,0,0
19902,2015,4,10,5,1,231,224,213,201,5,93,1020,6,cv,0.89,0,0
19903,2015,4,10,6,1,222,206,207,208,4,93,1021,5,NW,1.79,0,0
19904,2015,4,10,7,1,209,222,205,200,5,87,1021,7,NE,0.89,0,0
19905,2015,4,10,8,1,209,231,216,209,7,76,1021,11,cv,0.89,0,0
19906,2015,4,10,9,1,213,232,224,205,7,71,1021,12,SE,1.79,0,0
19907,2015,4,10,10,1,230,242,232,216,8,67,1022,14,SE,3.58,0,0
19908,2015,4,10,11,1,226,237,244,199,8,58,1021,16,SE,6.71,0,0
19909,2015,4,10,12,1,146,NA,195,156,6,45,1020,18,cv,1.79,0,0
19910,2015,4,10,13,1,152,NA,109,126,4,34,1019,20,cv,4.92,0,0
19911,2015,4,10,14,1,125,NA,131,115,-4,18,1018,21,SE,4.02,0,0
19912,2015,4,10,15,1,128,101,122,115,0,24,1017,21,SE,8.94,0,0
19913,2015,4,10,16,1,112,120,115,108,2,30,1016,20,SE,13.86,NA,NA
19914,2015,4,10,17,1,100,112,112,109,2,30,1017,20,SE,15.65,NA,NA
19915,2015,4,10,18,1,70,72,71,63,0,26,1016,20,NW,1.79,NA,NA
19916,2015,4,10,19,1,88,70,66,78,0,27,1016,19,SE,3.13,NA,NA
19917,2015,4,10,20,1,149,71,95,91,2,41,1017,15,cv,0.89,NA,NA
19918,2015,4,10,21,1,105,109,111,101,3,47,1018,14,SE,0.89,0,0
19919,2015,4,10,22,1,64,64,66,57,5,58,1018,13,SE,1.78,0,0
19920,2015,4,10,23,1,67,80,76,66,3,41,1018,16,SE,4.91,NA,NA
19921,2015,4,11,0,1,105,143,119,116,7,58,1018,15,SE,6.7,0,0
19922,2015,4,11,1,1,189,240,216,227,9,71,1019,14,NE,1.79,NA,NA
19923,2015,4,11,2,1,264,276,274,255,9,81,1019,12,SE,4.02,NA,NA
19924,2015,4,11,3,1,257,265,258,250,9,81,1018,12,SE,8.04,NA,NA
19925,2015,4,11,4,1,249,256,250,245,9,81,1019,12,NW,3.13,0,0
19926,2015,4,11,5,1,246,253,244,240,8,81,1019,11,SE,1.79,NA,NA
19927,2015,4,11,6,1,243,252,244,237,8,81,1019,11,SE,3.58,0,0
19928,2015,4,11,7,1,234,237,234,219,8,81,1020,11,SE,7.6,NA,NA
19929,2015,4,11,8,1,215,210,206,199,8,76,1020,12,SE,11.62,0,0
19930,2015,4,11,9,1,187,183,176,169,8,67,1020,14,SE,15.64,0,0
19931,2015,4,11,10,1,162,164,169,150,9,67,1021,15,SE,19.66,0,0
19932,2015,4,11,11,1,137,138,135,125,8,55,1020,17,SE,23.68,0,0
19933,2015,4,11,12,1,139,145,147,136,7,51,1020,17,SE,27.7,0,0
19934,2015,4,11,13,1,124,121,126,108,7,48,1019,18,SE,33.51,0,0
19935,2015,4,11,14,1,94,98,95,93,7,45,1018,19,SE,38.43,0,0
19936,2015,4,11,15,1,90,95,101,86,5,39,1018,19,SE,43.35,0,0
19937,2015,4,11,16,1,96,103,102,87,7,48,1018,18,SE,47.37,0,0
19938,2015,4,11,17,1,99,110,108,101,7,48,1019,18,SE,52.29,0.3,0.3
19939,2015,4,11,18,1,132,143,138,145,7,55,1019,16,SE,57.21,0,0
19940,2015,4,11,19,1,151,NA,145,149,6,58,1020,14,SE,62.13,0,0
19941,2015,4,11,20,1,132,NA,131,118,6,62,1020,13,SE,66.15,0,0
19942,2015,4,11,21,1,89,100,88,102,7,66,1021,13,SE,70.17,1.9,1.9
19943,2015,4,11,22,1,20,31,27,33,9,87,1024,11,NW,4.92,9.3,11.2
19944,2015,4,11,23,1,15,17,15,16,7,87,1025,9,NW,9.84,3.1,14.3
19945,2015,4,12,0,1,14,9,11,11,7,93,1022,8,SE,3.13,0,0
19946,2015,4,12,1,1,14,13,12,10,7,93,1022,8,cv,0.89,0,0
19947,2015,4,12,2,1,23,21,26,26,6,81,1022,9,cv,1.34,0,0
19948,2015,4,12,3,1,11,11,16,23,2,61,1021,9,NW,5.81,0.1,0.1
19949,2015,4,12,4,1,7,12,10,20,-2,45,1021,9,NW,13.86,0,0
19950,2015,4,12,5,1,10,8,11,18,-3,45,1021,8,NW,22.8,0,0
19951,2015,4,12,6,1,7,8,11,21,-5,39,1022,8,NW,31.74,0,0
19952,2015,4,12,7,1,8,10,5,16,-6,36,1023,8,NW,39.79,0,0
19953,2015,4,12,8,1,11,10,14,21,-6,36,1023,8,NW,49.62,0,0
19954,2015,4,12,9,1,9,10,9,19,-6,34,1024,9,NW,58.56,0,0
19955,2015,4,12,10,1,16,17,24,11,-4,34,1025,11,NW,66.61,0,0
19956,2015,4,12,11,1,4,15,15,11,-3,39,1025,10,NE,8.05,0,0
19957,2015,4,12,12,1,20,16,18,15,-1,46,1026,10,NE,16.1,0,0
19958,2015,4,12,13,1,13,17,19,21,-2,49,1026,8,NE,25.93,0,0
19959,2015,4,12,14,1,13,NA,19,28,-2,49,1027,8,NE,35.76,0,0
19960,2015,4,12,15,1,17,19,18,24,-4,42,1027,8,NE,46.94,0,0
19961,2015,4,12,16,1,10,14,19,19,-3,48,1028,7,NE,56.77,0,0
19962,2015,4,12,17,1,11,21,19,20,-4,45,1028,7,NE,64.82,0,0
19963,2015,4,12,18,1,16,15,12,15,-3,48,1029,7,NE,71.97,0,0
19964,2015,4,12,19,1,18,16,12,17,-4,48,1029,6,NE,79.12,0,0
19965,2015,4,12,20,1,10,16,13,11,-4,48,1030,6,NE,87.17,0,0
19966,2015,4,12,21,1,12,15,12,10,-3,56,1031,5,NW,9.83,0,0
19967,2015,4,12,22,1,14,11,16,15,-3,56,1031,5,NE,7.15,0,0
19968,2015,4,12,23,1,15,15,10,17,-3,56,1030,5,NW,4.92,0,0
19969,2015,4,13,0,1,14,10,13,16,-4,48,1031,6,NE,7.15,0,0
19970,2015,4,13,1,1,12,15,15,12,-4,48,1030,6,NE,12.96,0,0
19971,2015,4,13,2,1,13,14,17,14,-3,52,1030,6,NE,20.11,0,0
19972,2015,4,13,3,1,12,17,19,17,-3,52,1030,6,NW,7.15,0.2,0.2
19973,2015,4,13,4,1,18,15,13,20,-3,52,1029,6,NW,12.96,0,0
19974,2015,4,13,5,1,15,17,17,25,-3,52,1029,6,NW,17.88,0,0
19975,2015,4,13,6,1,16,16,17,13,-2,60,1029,5,NW,22.8,0,0
19976,2015,4,13,7,1,22,17,17,28,-3,48,1029,7,NW,28.61,0,0
19977,2015,4,13,8,1,16,22,19,29,-3,42,1029,9,NW,34.42,0.1,0.1
19978,2015,4,13,9,1,22,20,18,35,-2,40,1029,11,NW,41.57,0,0
19979,2015,4,13,10,1,22,28,16,35,-2,37,1028,12,NW,46.49,0,0
19980,2015,4,13,11,1,31,29,11,40,-1,35,1027,14,NW,50.51,0,0
19981,2015,4,13,12,1,31,31,20,43,0,35,1026,15,NW,53.64,0,0
19982,2015,4,13,13,1,32,38,55,46,1,33,1025,17,NW,56.77,0,0
19983,2015,4,13,14,1,33,37,36,38,-1,27,1023,18,cv,1.79,0,0
19984,2015,4,13,15,1,35,33,46,46,-1,27,1021,18,cv,3.58,0,0
19985,2015,4,13,16,1,38,36,35,50,-2,24,1020,19,SE,1.79,0,0
19986,2015,4,13,17,1,41,41,37,50,-2,24,1019,19,SE,6.71,0,0
19987,2015,4,13,18,1,37,46,42,46,-1,27,1018,18,SE,11.63,0,0
19988,2015,4,13,19,1,47,44,46,52,1,36,1018,16,SE,16.55,0,0
19989,2015,4,13,20,1,51,49,48,52,2,41,1018,15,SE,19.68,0,0
19990,2015,4,13,21,1,55,55,56,53,3,47,1017,14,SE,24.6,0,0
19991,2015,4,13,22,1,61,58,59,63,3,47,1016,14,SE,27.73,0,0
19992,2015,4,13,23,1,66,64,64,60,3,47,1016,14,SE,29.52,0,0
19993,2015,4,14,0,1,65,67,66,66,5,75,1015,9,SE,30.41,0,0
19994,2015,4,14,1,1,67,73,70,71,4,81,1014,7,SE,31.3,0,0
19995,2015,4,14,2,1,74,87,67,79,4,86,1013,6,cv,0.45,0,0
19996,2015,4,14,3,1,72,92,71,72,4,93,1013,5,cv,1.34,0,0
19997,2015,4,14,4,1,85,103,72,83,3,86,1012,5,cv,2.23,0,0
19998,2015,4,14,5,1,82,99,78,97,3,93,1011,4,NW,3.13,0,0
19999,2015,4,14,6,1,87,103,83,93,2,86,1011,4,NW,6.26,0,0
20000,2015,4,14,7,1,64,80,70,69,4,70,1012,9,NW,9.39,0,0
20001,2015,4,14,8,1,58,65,66,77,3,54,1011,12,NW,12.52,0,0
20002,2015,4,14,9,1,54,71,46,69,2,41,1011,15,NE,1.79,0,0
20003,2015,4,14,10,1,49,62,64,49,1,29,1010,19,NW,1.79,0,0
20004,2015,4,14,11,1,53,54,89,45,0,24,1009,21,NW,3.58,0,0
20005,2015,4,14,12,1,59,57,65,53,-1,19,1008,24,cv,1.79,0,0
20006,2015,4,14,13,1,66,66,73,64,-3,15,1007,25,SE,3.13,0,0
20007,2015,4,14,14,1,53,74,40,49,-5,12,1005,26,cv,3.13,0,0
20008,2015,4,14,15,1,49,58,56,45,-2,15,1004,26,SE,4.02,0,0
20009,2015,4,14,16,1,49,52,65,53,-2,15,1003,26,SE,11.17,0,0
20010,2015,4,14,17,1,55,54,66,50,1,20,1003,25,SE,16.98,0,0
20011,2015,4,14,18,1,58,53,67,52,2,25,1002,23,SE,21.9,0,0
20012,2015,4,14,19,1,46,49,48,50,1,24,1003,22,SE,26.82,0,0
20013,2015,4,14,20,1,51,53,58,78,0,27,1003,19,SE,29.95,0,0
20014,2015,4,14,21,1,53,50,54,63,1,31,1003,18,SE,30.84,0,0
20015,2015,4,14,22,1,58,53,58,62,4,44,1003,16,cv,0.89,0,0
20016,2015,4,14,23,1,61,61,62,58,4,47,1002,15,cv,1.78,0,0
20017,2015,4,15,0,1,66,76,70,62,3,47,1002,14,SE,1.79,0,0
20018,2015,4,15,1,1,70,100,67,72,5,58,1002,13,cv,0.89,0,0
20019,2015,4,15,2,1,72,102,76,92,3,57,1001,11,NE,0.89,0,0
20020,2015,4,15,3,1,76,106,71,96,3,57,1001,11,cv,0.89,0,0
20021,2015,4,15,4,1,88,122,84,99,5,71,1000,10,cv,1.78,0,0
20022,2015,4,15,5,1,89,125,95,102,4,75,1000,8,cv,2.23,0,0
20023,2015,4,15,6,1,92,128,100,102,5,81,1000,8,cv,3.12,0,0
20024,2015,4,15,7,1,101,135,117,127,7,76,1000,11,NE,0.89,0,0
20025,2015,4,15,8,1,119,146,125,144,6,58,1000,14,cv,0.89,0,0
20026,2015,4,15,9,1,120,160,148,128,7,51,1000,17,cv,1.78,0,0
20027,2015,4,15,10,1,134,164,245,143,6,42,1000,19,cv,2.67,0,0
20028,2015,4,15,11,1,NA,148,212,140,6,42,999,19,SE,1.79,0,0
20029,2015,4,15,12,1,NA,158,146,143,7,42,998,20,SE,4.92,0,0
20030,2015,4,15,13,1,NA,156,155,142,7,37,997,22,SE,8.05,0,0
20031,2015,4,15,14,1,112,143,NA,132,7,35,996,23,cv,1.79,0,0
20032,2015,4,15,15,1,140,147,84,135,7,35,995,23,SE,1.79,0,0
20033,2015,4,15,16,1,139,149,142,139,7,33,994,24,cv,1.79,0,0
20034,2015,4,15,17,1,139,151,138,165,9,40,994,23,SE,3.13,0,0
20035,2015,4,15,18,1,284,390,277,328,3,25,997,24,NW,8.94,0,0
20036,2015,4,15,19,1,126,143,111,722,1,26,1000,21,NW,22.8,0,0
20037,2015,4,15,20,1,75,100,78,161,0,27,1003,19,NW,35.76,0,0
20038,2015,4,15,21,1,78,NA,74,134,-3,22,1004,19,NW,45.59,0,0
20039,2015,4,15,22,1,84,121,78,130,-4,22,1005,18,NW,57.66,0,0
20040,2015,4,15,23,1,81,121,78,128,-6,20,1006,17,NW,69.73,0,0
20041,2015,4,16,0,1,77,127,78,128,-12,12,1007,17,NW,78.67,0,0
20042,2015,4,16,1,1,57,94,58,101,-17,8,1009,16,NW,92.53,NA,NA
20043,2015,4,16,2,1,39,58,36,74,-17,9,1010,15,NW,105.49,NA,NA
20044,2015,4,16,3,1,27,38,30,59,-16,11,1011,14,NW,115.32,NA,NA
20045,2015,4,16,4,1,17,28,20,44,-14,13,1011,13,NW,123.37,NA,NA
20046,2015,4,16,5,1,11,21,15,37,-13,16,1012,12,NW,128.29,NA,NA
20047,2015,4,16,6,1,10,11,10,35,-14,14,1013,12,NW,137.23,NA,NA
20048,2015,4,16,7,1,5,12,8,31,-12,16,1014,13,NW,146.17,NA,NA
20049,2015,4,16,8,1,13,15,7,32,-11,15,1014,15,NW,154.22,0,0
20050,2015,4,16,9,1,10,17,7,28,-11,14,1014,16,NW,162.27,0,0
20051,2015,4,16,10,1,6,15,12,NA,-13,11,1014,17,NW,174.34,0,0
20052,2015,4,16,11,1,10,8,6,7,-11,12,1014,18,NW,185.52,0,0
20053,2015,4,16,12,1,12,19,15,7,-12,11,1013,19,NW,193.57,0,0
20054,2015,4,16,13,1,7,6,3,8,-9,13,1012,20,NW,198.49,0,0
20055,2015,4,16,14,1,10,11,225,3,-11,11,1011,20,NW,204.3,0,0
20056,2015,4,16,15,1,14,18,NA,1,-12,10,1010,20,NW,209.22,0,0
20057,2015,4,16,16,1,15,13,NA,12,-13,9,1009,21,NW,218.16,0,0
20058,2015,4,16,17,1,20,20,NA,16,-13,9,1009,21,NW,223.97,0,0
20059,2015,4,16,18,1,22,23,NA,18,-10,13,1008,19,SE,8.94,0,0
20060,2015,4,16,19,1,36,37,NA,32,-7,17,1009,18,SE,14.75,0,0
20061,2015,4,16,20,1,32,45,NA,34,-6,20,1009,17,SE,22.8,0,0
20062,2015,4,16,21,1,41,40,NA,44,-7,18,1010,17,SE,29.95,0,0
20063,2015,4,16,22,1,42,51,NA,43,-5,21,1010,17,SE,35.76,0,0
20064,2015,4,16,23,1,47,61,NA,43,-5,23,1010,16,SE,42.91,0,0
20065,2015,4,17,0,1,53,62,NA,45,-5,23,1010,16,SE,50.06,0,0
20066,2015,4,17,1,1,50,54,NA,45,-4,26,1010,15,SE,54.08,0,0
20067,2015,4,17,2,1,45,60,NA,50,-5,26,1009,14,SE,59,0,0
20068,2015,4,17,3,1,47,62,NA,51,-4,30,1009,13,SE,60.79,0,0
20069,2015,4,17,4,1,45,63,NA,42,-2,49,1009,8,cv,0.45,0,0
20070,2015,4,17,5,1,43,84,NA,53,-1,60,1009,6,cv,1.34,0,0
20071,2015,4,17,6,1,113,58,NA,60,0,60,1009,7,cv,2.23,0,0
20072,2015,4,17,7,1,240,83,NA,62,2,70,1009,7,cv,3.12,0,0
20073,2015,4,17,8,1,NA,NA,56,61,0,43,1009,12,cv,4.01,0,0
20074,2015,4,17,9,1,69,NA,72,79,1,38,1010,15,cv,4.9,0,0
20075,2015,4,17,10,1,70,108,81,76,1,31,1010,18,cv,5.79,0,0
20076,2015,4,17,11,1,82,110,78,77,2,32,1010,19,SE,1.79,0,0
20077,2015,4,17,12,1,76,98,72,67,-1,21,1008,22,SE,5.81,0,0
20078,2015,4,17,13,1,81,80,74,71,-1,20,1008,23,SE,10.73,0,0
20079,2015,4,17,14,1,76,78,69,63,0,19,1007,25,SE,15.65,0,0
20080,2015,4,17,15,1,70,79,72,62,-1,16,1006,26,SE,20.57,0,0
20081,2015,4,17,16,1,79,79,60,86,-3,14,1006,26,SE,26.38,0,0
20082,2015,4,17,17,1,77,78,64,108,-2,16,1006,25,SE,32.19,0,0
20083,2015,4,17,18,1,84,77,72,105,2,25,1006,23,SE,37.11,0,0
20084,2015,4,17,19,1,111,119,106,130,2,28,1007,21,SE,40.24,0,0
20085,2015,4,17,20,1,119,137,120,139,3,30,1008,21,SE,42.03,0,0
20086,2015,4,17,21,1,460,141,112,139,4,39,1009,18,cv,0.89,0,0
20087,2015,4,17,22,1,196,148,146,108,6,48,1009,17,SE,0.89,0,0
20088,2015,4,17,23,1,110,166,253,130,5,47,1010,16,cv,0.89,0,0
20089,2015,4,18,0,1,118,154,121,129,5,47,1010,16,cv,1.78,0,0
20090,2015,4,18,1,1,116,149,122,121,5,47,1010,16,SE,1.79,0,0
20091,2015,4,18,2,1,134,135,120,119,5,47,1010,16,SE,3.58,0,0
20092,2015,4,18,3,1,130,131,116,118,6,54,1010,15,cv,0.89,0,0
20093,2015,4,18,4,1,121,146,115,122,6,58,1010,14,NE,0.89,0,0
20094,2015,4,18,5,1,126,149,116,126,6,58,1010,14,SE,0.89,0,0
20095,2015,4,18,6,1,132,161,139,144,6,58,1010,14,cv,0.89,0,0
20096,2015,4,18,7,1,141,171,148,153,7,58,1011,15,cv,1.78,0,0
20097,2015,4,18,8,1,159,188,153,164,8,62,1011,15,SE,1.79,0,0
20098,2015,4,18,9,1,168,182,160,161,7,55,1011,16,NE,1.79,0,0
20099,2015,4,18,10,1,178,196,171,171,8,51,1012,18,cv,0.89,0,0
20100,2015,4,18,11,1,176,192,181,175,10,52,1011,20,SE,1.79,0,0
20101,2015,4,18,12,1,167,187,165,161,10,49,1011,21,NE,1.79,0,0
20102,2015,4,18,13,1,173,183,168,152,10,49,1011,21,cv,0.89,0,0
20103,2015,4,18,14,1,179,190,172,173,11,49,1010,22,SE,1.79,0,0
20104,2015,4,18,15,1,187,199,175,196,11,52,1010,21,SE,3.58,0,0
20105,2015,4,18,16,1,190,191,175,180,10,49,1009,21,SE,5.37,0,0
20106,2015,4,18,17,1,175,179,158,162,10,49,1009,21,SE,8.5,0,0
20107,2015,4,18,18,1,174,183,162,172,10,52,1010,20,SE,9.39,0,0
20108,2015,4,18,19,1,NA,133,109,89,10,55,1010,19,cv,0.89,0,0
20109,2015,4,18,20,1,NA,45,36,44,11,59,1011,19,SE,3.13,0,0
20110,2015,4,18,21,1,75,52,70,61,7,45,1012,19,cv,1.79,0,0
20111,2015,4,18,22,1,131,108,113,122,7,48,1012,18,SE,1.79,0,0
20112,2015,4,18,23,1,121,114,104,109,8,51,1012,18,SE,5.81,0,0
20113,2015,4,19,0,1,114,102,99,109,11,67,1012,17,SE,8.94,0,0
20114,2015,4,19,1,1,114,96,104,103,11,76,1012,15,SE,10.73,0,0
20115,2015,4,19,2,1,100,103,91,106,11,76,1013,15,NW,1.79,0,0
20116,2015,4,19,3,1,NA,99,81,81,10,76,1012,14,NW,3.58,0,0
20117,2015,4,19,4,1,50,59,71,45,10,81,1012,13,NW,5.37,0,0
20118,2015,4,19,5,1,49,68,72,57,9,76,1013,13,NW,7.16,0,0
20119,2015,4,19,6,1,55,57,81,44,8,76,1014,12,NW,10.29,0,0
20120,2015,4,19,7,1,41,46,94,30,4,47,1014,15,NW,13.42,0,0
20121,2015,4,19,8,1,82,37,88,28,-2,27,1015,17,NE,5.81,0,0
20122,2015,4,19,9,1,66,28,70,48,-4,22,1016,18,NE,10.73,0,0
20123,2015,4,19,10,1,63,39,28,42,-5,19,1016,19,NW,5.81,0,0
20124,2015,4,19,11,1,55,46,24,27,-9,14,1016,19,NW,12.96,0,0
20125,2015,4,19,12,1,50,28,10,28,-9,13,1015,20,NE,5.81,0,0
20126,2015,4,19,13,1,47,30,39,35,-8,14,1015,20,NE,10.73,0,0
20127,2015,4,19,14,1,46,56,25,35,-12,9,1014,21,NE,14.75,0,0
20128,2015,4,19,15,1,42,60,18,38,-11,10,1013,22,NW,1.79,0,0
20129,2015,4,19,16,1,40,31,22,35,-9,11,1013,22,cv,0.89,0,0
20130,2015,4,19,17,1,80,24,35,61,-9,11,1013,22,cv,2.68,0,0
20131,2015,4,19,18,1,107,104,94,96,-12,9,1013,21,SE,1.79,0,0
20132,2015,4,19,19,1,93,91,106,87,7,48,1014,18,SE,7.6,0,0
20133,2015,4,19,20,1,90,81,96,87,7,55,1015,16,SE,11.62,0,0
20134,2015,4,19,21,1,86,79,87,79,7,62,1016,14,SE,14.75,0,0
20135,2015,4,19,22,1,85,81,81,77,7,66,1016,13,SE,17.88,0,0
20136,2015,4,19,23,1,84,94,75,87,6,66,1016,12,SE,19.67,0,0
20137,2015,4,20,0,1,88,83,79,87,7,76,1017,11,cv,0.89,0,0
20138,2015,4,20,1,1,83,91,87,92,7,87,1017,9,SE,0.89,0,0
20139,2015,4,20,2,1,84,91,79,88,7,93,1016,8,NE,0.89,0,0
20140,2015,4,20,3,1,83,100,87,90,6,87,1016,8,SE,0.89,0,0
20141,2015,4,20,4,1,80,105,81,97,6,87,1016,8,cv,0.45,0,0
20142,2015,4,20,5,1,89,110,88,96,6,93,1016,7,cv,1.34,0,0
