No,year,month,day,hour,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
20015,2015,4,14,22,1,134,94,86,1,57.25,1004,9,SW,50,0,0
20016,2015,4,14,23,1,192,127,114,1,61.26,1004,8,SW,51,0,0
20017,2015,4,15,0,1,204,144,134,1,65.59,1004,7,SE,1,0,0
20018,2015,4,15,1,1,166,132,131,1,65.59,1003,7,SE,3,0,0
20019,2015,4,15,2,1,145,119,134,1,65.59,1003,7,SE,5,0,0
20020,2015,4,15,3,1,103,124,116,0,65.36,1002,6,SE,7,0,0
20021,2015,4,15,4,1,94,97,97,0,70.06,1001,5,SE,9,0,0
20022,2015,4,15,5,1,79,90,99,0,61.01,1001,7,SE,13,0,0
20023,2015,4,15,6,1,88,111,102,0,61.01,1001,7,SE,16,0,0
20024,2015,4,15,7,1,101,114,111,0,49.8,1001,10,SE,19,0,0
20025,2015,4,15,8,1,91,99,84,1,41.14,1000,14,SE,22,0,0
20026,2015,4,15,9,1,98,87,84,0,29.65,1000,18,SW,5,0,0
20027,2015,4,15,10,1,116,105,95,1,28.14,999,20,SW,11,0,0
20028,2015,4,15,11,1,103,90,87,1,24.89,999,22,SW,18,0,0
20029,2015,4,15,12,1,77,81,67,-1,19.07,998,24,SW,27,0,0
20030,2015,4,15,13,1,60,69,61,1,20.78,997,25,SW,34,0,0
20031,2015,4,15,14,1,89,78,60,1,20.78,997,25,SW,40,0,0
20032,2015,4,15,15,1,100,99,82,1,22.06,996,24,SW,48,0,0
20033,2015,4,15,16,1,121,99,97,2,25.17,996,23,SW,55,0,0
20034,2015,4,15,17,1,119,101,98,2,28.43,996,21,SW,60,0,0
20035,2015,4,15,18,1,104,97,92,3,32.46,996,20,SE,4,0,0
20036,2015,4,15,19,1,95,90,83,3,36.77,996,18,SE,9,0,0
20037,2015,4,15,20,1,82,86,72,1,33.95,997,17,SE,15,0,0
20038,2015,4,15,21,1,86,86,76,2,38.86,998,16,SE,19,0,0
20039,2015,4,15,22,1,99,84,83,2,41.43,1001,15,SW,4,0,0
20040,2015,4,15,23,1,48,74,59,3,47.46,1002,14,SW,7,0,0
20041,2015,4,16,0,1,14,26,23,3,50.65,1003,13,NW,10,0,0
20042,2015,4,16,1,1,9,10,15,2,50.36,1004,12,NW,17,NA,NA
20043,2015,4,16,2,1,10,14,14,2,57.51,1004,10,NW,24,NA,NA
20044,2015,4,16,3,1,13,17,17,6,93.35,1005,7,NW,30,NA,NA
20045,2015,4,16,4,1,19,22,21,5,93.29,1005,6,NW,34,NA,NA
20046,2015,4,16,5,1,27,28,30,4,86.99,1005,6,NW,37,NA,NA
20047,2015,4,16,6,1,35,36,31,4,86.99,1005,6,NE,5,NA,NA
20048,2015,4,16,7,1,37,41,33,4,86.99,1005,6,SE,3,NA,NA
20049,2015,4,16,8,1,42,44,35,4,86.99,1005,6,SW,2,0,0
20050,2015,4,16,9,1,45,44,38,5,81.34,1006,8,SW,5,0,0
20051,2015,4,16,10,1,42,44,35,4,66.27,1006,10,SW,11,0,0
20052,2015,4,16,11,1,32,39,27,3,57.77,1006,11,SW,16,0,0
20053,2015,4,16,12,1,30,27,21,-4,30.39,1005,13,NW,6,0,0
20054,2015,4,16,13,1,26,22,24,-7,24.18,1005,13,NW,15,0,0
20055,2015,4,16,14,1,28,28,23,-10,17.92,1005,14,NW,24,0,0
20056,2015,4,16,15,1,32,34,26,-10,17.92,1005,14,NW,31,0,0
20057,2015,4,16,16,1,37,44,28,-10,17.92,1006,14,NW,39,0,0
20058,2015,4,16,17,1,46,48,28,-11,17.66,1006,13,NW,47,0,0
20059,2015,4,16,18,1,72,50,29,-10,20.42,1007,12,NW,51,0,0
20060,2015,4,16,19,1,69,59,31,-8,25.53,1007,11,SW,2,0,0
20061,2015,4,16,20,1,50,57,38,-7,31.53,1008,9,SW,4,0,0
20062,2015,4,16,21,1,61,67,46,-3,45.7,1008,8,SW,7,0,0
20063,2015,4,16,22,1,61,57,42,-4,45.4,1008,7,SW,10,0,0
20064,2015,4,16,23,1,69,60,56,-4,45.4,1008,7,SE,2,0,0
20065,2015,4,17,0,1,57,48,50,-3,52.41,1009,6,SW,3,0,0
20066,2015,4,17,1,1,53,45,42,-4,48.63,1009,6,SW,5,0,0
20067,2015,4,17,2,1,55,53,47,-4,52.13,1008,5,SW,6,0,0
20068,2015,4,17,3,1,50,53,40,-5,55.63,1007,3,SW,7,0,0
20069,2015,4,17,4,1,45,40,35,-7,38.7,1007,6,SW,9,0,0
20070,2015,4,17,5,1,52,42,37,-6,41.79,1007,6,SW,12,0,0
20071,2015,4,17,6,1,61,52,46,-5,42.1,1007,7,SW,15,0,0
20072,2015,4,17,7,1,76,60,50,-2,46,1008,9,SW,18,0,0
20073,2015,4,17,8,1,76,67,55,0,46.58,1008,11,SW,20,0,0
20074,2015,4,17,9,1,58,61,46,0,38.26,1008,14,SW,26,0,0
20075,2015,4,17,10,1,47,NA,41,0,33.65,1008,16,SW,32,0,0
20076,2015,4,17,11,1,43,52,36,-5,20.46,1008,18,SW,39,0,0
20077,2015,4,17,12,1,47,42,38,-2,24.05,1007,19,SW,47,0,0
20078,2015,4,17,13,1,56,46,43,-1,24.33,1007,20,SW,53,0,0
20079,2015,4,17,14,1,58,51,45,-1,24.33,1007,20,SW,60,0,0
20080,2015,4,17,15,1,69,73,59,-1,25.89,1007,19,SW,67,0,0
20081,2015,4,17,16,1,81,72,64,0,27.85,1007,19,SW,73,0,0
20082,2015,4,17,17,1,104,85,74,2,36.47,1008,17,SW,79,0,0
20083,2015,4,17,18,1,129,91,80,3,44.49,1008,15,SW,82,0,0
20084,2015,4,17,19,1,128,101,83,4,54.35,1009,13,SW,86,0,0
20085,2015,4,17,20,1,133,106,84,3,54.08,1011,12,SW,89,0,0
20086,2015,4,17,21,1,126,100,87,3,61.76,1011,10,SW,91,0,0
20087,2015,4,17,22,1,134,102,93,3,66.05,1012,9,SW,92,0,0
20088,2015,4,17,23,1,129,115,99,3,70.67,1012,8,SW,94,0,0
20089,2015,4,18,0,1,117,98,93,3,75.67,1013,7,SW,95,0,0
20090,2015,4,18,1,1,111,104,90,3,75.67,1013,7,cv,0,0,0
20091,2015,4,18,2,1,119,102,92,2,80.92,1013,5,NE,2,0,0
20092,2015,4,18,3,1,118,108,120,2,75.49,1014,6,NE,3,0,0
20093,2015,4,18,4,1,121,116,168,2,86.79,1014,4,SE,2,0,0
20094,2015,4,18,5,1,159,140,159,1,70.27,1013,6,SE,4,0,0
20095,2015,4,18,6,1,168,164,188,2,70.47,1014,7,SE,7,0,0
20096,2015,4,18,7,1,184,193,210,3,61.76,1014,10,SE,8,0,0
20097,2015,4,18,8,1,118,112,138,3,47.46,1014,14,SE,10,0,0
20098,2015,4,18,9,1,92,91,79,2,38.86,1014,16,SW,3,0,0
20099,2015,4,18,10,1,110,111,83,1,31.87,1014,18,SW,7,0,0
20100,2015,4,18,11,1,94,108,87,1,28.14,1013,20,SW,10,0,0
20101,2015,4,18,12,1,84,91,71,-1,21.52,1012,22,SW,12,0,0
20102,2015,4,18,13,1,48,47,46,-4,17.23,1011,22,SE,2,0,0
20103,2015,4,18,14,1,57,50,42,-6,13.93,1011,23,SW,3,0,0
20104,2015,4,18,15,1,79,78,58,-3,18.57,1010,22,SW,7,0,0
20105,2015,4,18,16,1,122,117,95,1,26.46,1010,21,SW,12,0,0
20106,2015,4,18,17,1,114,109,89,2,30.23,1010,20,SW,15,0,0
20107,2015,4,18,18,1,110,103,82,3,36.77,1010,18,SW,19,0,0
20108,2015,4,18,19,1,NA,88,NA,2,36.47,1010,17,SW,24,0,0
20109,2015,4,18,20,1,NA,75,NA,3,44.49,1011,15,SW,28,0,0
20110,2015,4,18,21,1,NA,82,NA,2,41.43,1011,15,SW,32,0,0
20111,2015,4,18,22,1,NA,68,NA,3,47.46,1011,14,SW,35,0,0
20112,2015,4,18,23,1,NA,39,NA,2,44.2,1012,14,SW,40,0,0
20113,2015,4,19,0,1,NA,41,NA,2,47.17,1012,13,SW,43,0,0
20114,2015,4,19,1,1,NA,39,NA,3,54.08,1012,12,SW,45,0,0
20115,2015,4,19,2,1,NA,47,NA,3,57.77,1012,11,SW,47,0,0
20116,2015,4,19,3,1,NA,45,NA,3,57.77,1013,11,SW,51,0,0
20117,2015,4,19,4,1,NA,43,NA,4,66.27,1013,10,SW,53,0,0
20118,2015,4,19,5,1,NA,59,NA,5,71.07,1014,10,SW,54,0,0
20119,2015,4,19,6,1,NA,50,NA,5,71.07,1014,10,SW,55,0,0
20120,2015,4,19,7,1,NA,47,NA,-5,28.18,1015,13,NW,6,0,0
20121,2015,4,19,8,1,41,49,38,-8,22.38,1016,13,NW,14,0,0
20122,2015,4,19,9,1,54,52,48,-9,22.1,1016,12,NW,20,0,0
20123,2015,4,19,10,1,54,54,47,-10,19.13,1016,13,NW,26,0,0
20124,2015,4,19,11,1,44,48,43,-10,17.92,1015,14,NW,33,0,0
20125,2015,4,19,12,1,48,54,42,-12,14.32,1015,15,NW,41,0,0
20126,2015,4,19,13,1,50,54,45,-11,15.52,1014,15,NW,47,0,0
20127,2015,4,19,14,1,44,42,39,-12,14.32,1014,15,NW,54,0,0
20128,2015,4,19,15,1,55,43,43,-15,11.21,1014,15,NW,61,0,0
20129,2015,4,19,16,1,64,62,54,-14,12.17,1014,15,NW,68,0,0
20130,2015,4,19,17,1,46,37,44,-14,12.98,1014,14,NE,7,0,0
20131,2015,4,19,18,1,55,40,41,-14,13.86,1014,13,NW,5,0,0
20132,2015,4,19,19,1,60,41,41,-13,15.03,1014,13,NW,9,0,0
20133,2015,4,19,20,1,63,48,44,-13,16.05,1015,12,NW,13,0,0
20134,2015,4,19,21,1,70,48,46,-11,21.54,1015,10,NE,3,0,0
20135,2015,4,19,22,1,69,61,49,-11,21.54,1015,10,NE,5,0,0
20136,2015,4,19,23,1,60,62,48,-9,28.88,1015,8,NE,8,0,0
20137,2015,4,20,0,1,82,56,48,-9,28.88,1014,8,NE,10,0,0
20138,2015,4,20,1,1,71,56,55,-9,30.92,1014,7,NE,12,0,0
20139,2015,4,20,2,1,95,87,81,-8,35.82,1014,6,NE,14,0,0
20140,2015,4,20,3,1,120,95,91,-7,47.74,1014,3,NE,16,0,0
20141,2015,4,20,4,1,111,84,95,-7,47.74,1013,3,NE,17,0,0
20142,2015,4,20,5,1,101,95,84,-7,51.27,1013,2,SE,1,0,0
20143,2015,4,20,6,1,97,88,95,-6,48.04,1013,4,SE,3,0,0
20144,2015,4,20,7,1,95,121,134,-6,39.01,1013,7,cv,0,0,0
20145,2015,4,20,8,1,78,115,106,-9,23.61,1013,11,cv,1,0,0
20146,2015,4,20,9,1,55,53,57,-12,14.32,1013,15,cv,2,0,0
20147,2015,4,20,10,1,63,66,53,-13,12.39,1012,16,NE,2,0,0
20148,2015,4,20,11,1,35,58,32,-14,10.71,1012,17,NW,2,0,0
20149,2015,4,20,12,1,30,42,29,-14,10.06,1011,18,NW,5,0,0
20150,2015,4,20,13,1,20,32,22,-13,10.25,1010,19,SW,5,0,0
20151,2015,4,20,14,1,22,20,20,-13,10.25,1009,19,SW,9,0,0
20152,2015,4,20,15,1,15,29,19,-14,8.88,1008,20,SW,13,0,0
20153,2015,4,20,16,1,16,25,17,-11,11.32,1008,20,NW,3,0,0
20154,2015,4,20,17,1,24,14,16,-12,10.45,1007,20,NW,7,0,0
20155,2015,4,20,18,1,39,27,23,-8,16.25,1008,18,SW,7,NA,NA
20156,2015,4,20,19,1,37,31,24,-9,19.39,1009,14,SW,13,NA,NA
20157,2015,4,20,20,1,38,34,28,-9,22.1,1010,12,SW,17,NA,NA
20158,2015,4,20,21,1,54,40,34,-8,25.53,1011,11,SE,2,NA,NA
20159,2015,4,20,22,1,70,61,41,-8,27.29,1010,10,SE,5,NA,NA
20160,2015,4,20,23,1,60,61,41,-10,20.42,1009,12,SW,4,NA,NA
20161,2015,4,21,0,1,55,48,41,-8,25.53,1010,11,SW,7,NA,NA
20162,2015,4,21,1,1,55,49,42,-7,29.48,1009,10,SW,9,NA,NA
20163,2015,4,21,2,1,65,60,50,-6,31.84,1009,10,cv,1,NA,NA
20164,2015,4,21,3,1,92,71,71,-5,42.1,1009,7,cv,1,NA,NA
20165,2015,4,21,4,1,117,84,81,-2,56.45,1009,6,NE,3,NA,NA
20166,2015,4,21,5,1,132,101,88,-2,56.45,1009,6,NE,5,NA,NA
20167,2015,4,21,6,1,139,106,79,-2,52.7,1009,7,cv,1,NA,NA
20168,2015,4,21,7,1,140,111,82,-5,34.36,1009,10,SE,2,NA,NA
20169,2015,4,21,8,1,141,115,92,-1,37.96,1008,13,SE,3,NA,NA
20170,2015,4,21,9,1,NA,140,122,4,47.74,1009,15,SW,6,NA,NA
20171,2015,4,21,10,1,NA,117,117,6,54.88,1009,15,SW,13,NA,NA
20172,2015,4,21,11,1,198,143,135,6,54.88,1010,15,SW,20,NA,NA
20173,2015,4,21,12,1,175,133,125,6,54.88,1010,15,SW,21,NA,NA
20174,2015,4,21,13,1,133,111,94,4,39.46,1009,18,SE,2,NA,NA
20175,2015,4,21,14,1,NA,63,57,2,32.17,1009,19,NW,3,NA,NA
20176,2015,4,21,15,1,46,60,40,-1,25.89,1009,19,cv,3,NA,NA
20177,2015,4,21,16,1,45,49,31,-4,22.06,1009,18,NW,4,NA,NA
20178,2015,4,21,17,1,35,35,26,-8,15.26,1009,19,NW,6,NA,NA
20179,2015,4,21,18,1,57,45,28,-11,12.82,1010,18,NW,9,NA,NA
20180,2015,4,21,19,1,82,44,35,-13,12.39,1011,16,NW,12,NA,NA
20181,2015,4,21,20,1,67,61,37,-13,14.09,1012,14,NW,14,NA,NA
20182,2015,4,21,21,1,101,102,45,-12,17.41,1013,12,SW,1,NA,NA
20183,2015,4,21,22,1,110,73,65,-9,25.24,1013,10,SE,2,NA,NA
20184,2015,4,21,23,1,133,94,68,-7,29.48,1014,10,SE,4,NA,NA
20185,2015,4,22,0,1,144,87,76,-6,39.01,1014,7,SE,5,NA,NA
20186,2015,4,22,1,1,69,69,72,-5,48.34,1014,5,SW,1,NA,NA
20187,2015,4,22,2,1,55,57,88,-4,52.13,1014,5,SE,2,NA,NA
20188,2015,4,22,3,1,58,62,98,-4,52.13,1014,5,SE,4,NA,NA
20189,2015,4,22,4,1,56,110,91,-5,51.84,1014,4,SE,7,NA,NA
20190,2015,4,22,5,1,82,95,84,-5,55.63,1015,3,SE,9,NA,NA
20191,2015,4,22,6,1,98,131,78,-4,60,1015,3,SW,1,NA,NA
20192,2015,4,22,7,1,147,197,118,-4,45.4,1016,7,SE,1,NA,NA
20193,2015,4,22,8,1,137,197,120,0,43.6,1016,12,SW,4,NA,NA
20194,2015,4,22,9,1,133,154,119,-2,33.05,1016,14,SW,7,NA,NA
20195,2015,4,22,10,1,117,132,114,-1,29.35,1016,17,SW,12,NA,NA
20196,2015,4,22,11,1,76,83,76,-5,20.46,1016,18,SW,16,NA,NA
20197,2015,4,22,12,1,55,63,53,-9,14.11,1016,19,SW,22,NA,NA
20198,2015,4,22,13,1,37,40,35,-11,11.32,1015,20,SW,27,NA,NA
20199,2015,4,22,14,1,37,42,35,-12,9.83,1015,21,SW,32,NA,NA
20200,2015,4,22,15,1,27,33,30,-11,10.01,1014,22,SW,35,NA,NA
20201,2015,4,22,16,1,29,35,30,-10,10.84,1013,22,SW,41,NA,NA
20202,2015,4,22,17,1,31,45,31,-9,12.47,1013,21,SW,48,NA,NA
20203,2015,4,22,18,1,32,38,24,-10,12.26,1013,20,SW,53,NA,NA
20204,2015,4,22,19,1,41,38,28,-8,16.25,1013,18,SW,58,NA,NA
20205,2015,4,22,20,1,84,75,59,-6,22.94,1014,15,SW,61,NA,NA
20206,2015,4,22,21,1,49,43,42,-2,30.98,1014,15,SW,66,NA,NA
20207,2015,4,22,22,1,32,37,35,-4,26.69,1013,15,SW,71,NA,NA
20208,2015,4,22,23,1,29,33,30,-5,26.4,1013,14,SW,74,NA,NA
20209,2015,4,23,0,1,28,36,29,-5,24.75,1012,15,SW,78,NA,NA
20210,2015,4,23,1,1,31,33,28,-9,17.05,1012,16,SW,84,NA,NA
20211,2015,4,23,2,1,26,46,28,-9,16,1011,17,SW,90,NA,NA
20212,2015,4,23,3,1,34,49,32,-7,18.7,1010,17,SW,97,NA,NA
20213,2015,4,23,4,1,41,58,37,-5,20.46,1010,18,SW,106,NA,NA
20214,2015,4,23,5,1,46,47,39,-3,25.32,1010,17,SW,113,NA,NA
20215,2015,4,23,6,1,49,42,39,-3,23.77,1011,18,SW,121,NA,NA
20216,2015,4,23,7,1,54,60,42,-3,25.32,1013,17,SW,128,NA,NA
20217,2015,4,23,8,1,56,52,43,1,33.95,1013,17,SW,136,NA,NA
20218,2015,4,23,9,1,48,47,38,2,38.86,1014,16,SW,142,NA,NA
20219,2015,4,23,10,1,38,56,34,2,38.86,1014,16,SW,146,NA,NA
20220,2015,4,23,11,1,35,45,30,1,36.17,1015,16,NW,4,NA,NA
20221,2015,4,23,12,1,38,42,27,-1,31.28,1015,16,NW,10,NA,NA
20222,2015,4,23,13,1,33,41,30,4,50.92,1015,14,NE,4,NA,NA
20223,2015,4,23,14,1,36,42,29,5,51.2,1015,15,SE,3,NA,NA
20224,2015,4,23,15,1,44,47,33,2,38.86,1015,16,SE,4,NA,NA
20225,2015,4,23,16,1,50,57,35,1,31.87,1015,18,SW,2,NA,NA
20226,2015,4,23,17,1,45,44,35,1,33.95,1015,17,SW,4,NA,NA
20227,2015,4,23,18,1,58,47,33,-7,18.7,1015,17,SW,9,NA,NA
20228,2015,4,23,19,1,64,38,30,-10,15.76,1017,16,NW,7,NA,NA
20229,2015,4,23,20,1,45,32,27,-9,18.18,1018,15,NW,10,NA,NA
20230,2015,4,23,21,1,39,27,25,-10,17.92,1018,14,NW,13,NA,NA
20231,2015,4,23,22,1,58,30,27,-10,20.42,1019,12,SW,3,NA,NA
20232,2015,4,23,23,1,43,29,30,-9,25.24,1019,10,SW,4,NA,NA
20233,2015,4,24,0,1,28,26,25,-6,34.05,1019,9,SW,6,NA,NA
20234,2015,4,24,1,1,38,25,23,-5,42.1,1019,7,SW,8,NA,NA
20235,2015,4,24,2,1,30,30,26,-5,45.1,1019,6,SW,9,NA,NA
20236,2015,4,24,3,1,34,32,27,-5,48.34,1019,5,SE,2,NA,NA
20237,2015,4,24,4,1,56,32,29,-5,51.84,1018,4,SE,3,NA,NA
20238,2015,4,24,5,1,51,38,31,-6,44.8,1019,5,SW,1,NA,NA
20239,2015,4,24,6,1,55,56,36,-3,48.93,1019,7,SE,1,NA,NA
20240,2015,4,24,7,1,93,84,55,-5,34.36,1019,10,cv,1,NA,NA
20241,2015,4,24,8,1,81,77,59,-5,26.4,1019,14,SW,3,NA,NA
20242,2015,4,24,9,1,86,96,59,-6,21.51,1019,16,SW,7,NA,NA
20243,2015,4,24,10,1,46,49,39,-8,17.3,1019,17,SW,10,NA,NA
20244,2015,4,24,11,1,17,12,21,-8,16.25,1019,18,NW,4,NA,NA
20245,2015,4,24,12,1,15,12,17,-11,12.05,1018,19,NW,8,NA,NA
20246,2015,4,24,13,1,14,14,19,-8,14.34,1018,20,NW,12,NA,NA
20247,2015,4,24,14,1,16,8,19,-7,15.5,1018,20,NW,17,NA,NA
20248,2015,4,24,15,1,12,21,18,-8,14.34,1017,20,NW,21,NA,NA
20249,2015,4,24,16,1,14,36,18,-10,12.26,1017,20,NW,25,NA,NA
20250,2015,4,24,17,1,14,15,17,-10,12.26,1017,20,NW,29,NA,NA
20251,2015,4,24,18,1,37,33,17,-11,12.05,1017,19,NW,33,NA,NA
20252,2015,4,24,19,1,24,45,24,-13,12.39,1017,16,NE,2,NA,NA
20253,2015,4,24,20,1,42,72,59,-12,16.3,1018,13,NE,5,NA,NA
20254,2015,4,24,21,1,65,91,85,-10,20.42,1018,12,SE,2,NA,NA
20255,2015,4,24,22,1,45,49,79,-8,27.29,1018,10,SE,4,NA,NA
20256,2015,4,24,23,1,30,52,73,-7,31.53,1017,9,SE,6,NA,NA
20257,2015,4,25,0,1,NA,57,50,-5,42.1,1018,7,SE,7,NA,NA
20258,2015,4,25,1,1,NA,60,44,-5,45.1,1017,6,SE,8,NA,NA
20259,2015,4,25,2,1,NA,48,36,-7,31.53,1016,9,SE,12,NA,NA
20260,2015,4,25,3,1,NA,50,61,-7,29.48,1015,10,SE,15,NA,NA
20261,2015,4,25,4,1,NA,67,114,-6,41.79,1015,6,cv,0,NA,NA
20262,2015,4,25,5,1,NA,71,96,-6,34.05,1015,9,SE,3,NA,NA
20263,2015,4,25,6,1,NA,70,76,-5,32.14,1014,11,SE,5,NA,NA
20264,2015,4,25,7,1,NA,52,53,-3,28.77,1014,15,SE,7,NA,NA
20265,2015,4,25,8,1,NA,47,43,-3,22.33,1014,19,SW,5,NA,NA
20266,2015,4,25,9,1,NA,63,54,-3,19.74,1013,21,SW,13,NA,NA
20267,2015,4,25,10,1,93,80,69,0,20.52,1013,24,SW,20,0,0
20268,2015,4,25,11,1,82,70,66,1,20.78,1012,25,SW,29,0,0
20269,2015,4,25,12,1,87,73,63,0,18.22,1011,26,SW,41,0,0
20270,2015,4,25,13,1,92,67,64,1,18.46,1010,27,SW,52,0,0
20271,2015,4,25,14,1,75,62,51,0,16.2,1009,28,SW,61,0,0
20272,2015,4,25,15,1,61,54,46,1,18.46,1008,27,SW,71,0,0
20273,2015,4,25,16,1,68,64,49,1,17.42,1007,28,SW,81,0,0
20274,2015,4,25,17,1,84,70,57,1,18.46,1007,27,SW,92,0,0
20275,2015,4,25,18,1,107,95,65,1,22.06,1007,24,SW,98,0,0
20276,2015,4,25,19,1,122,107,78,3,27.02,1008,23,SW,105,0,0
20277,2015,4,25,20,1,105,99,72,4,30.81,1008,22,SW,108,0,0
20278,2015,4,25,21,1,119,95,70,3,32.46,1009,20,SE,2,0,0
20279,2015,4,25,22,1,127,80,66,3,34.54,1008,19,SW,2,0,0
20280,2015,4,25,23,1,115,79,74,3,30.52,1008,21,SW,6,0,0
20281,2015,4,26,0,1,104,77,83,4,34.83,1008,20,SE,4,0,0
20282,2015,4,26,1,1,117,92,96,6,40.04,1008,20,SW,4,0,0
20283,2015,4,26,2,1,121,95,100,7,45.65,1007,19,SW,7,0,0
20284,2015,4,26,3,1,121,98,103,7,48.59,1007,18,SW,10,0,0
20285,2015,4,26,4,1,124,101,109,8,52.02,1007,18,SW,13,0,0
20286,2015,4,26,5,1,132,103,110,8,55.41,1007,17,SW,15,0,0
20287,2015,4,26,6,1,132,117,116,8,52.02,1008,18,SE,3,0,0
20288,2015,4,26,7,1,139,115,119,9,49.15,1008,20,SW,5,0,0
20289,2015,4,26,8,1,130,122,112,9,46.21,1009,21,SW,11,0,0
20290,2015,4,26,9,1,111,112,103,10,41.2,1009,24,SW,17,0,0
20291,2015,4,26,10,1,97,116,90,11,39.1,1009,26,SW,24,0,0
20292,2015,4,26,11,1,88,96,77,11,34.78,1008,28,SW,34,0,0
20293,2015,4,26,12,1,79,174,68,10,30.71,1007,29,SW,45,0,0
20294,2015,4,26,13,1,72,132,66,9,27.11,1007,30,SW,55,0,0
20295,2015,4,26,14,1,67,103,61,7,23.66,1006,30,SW,67,0,0
20296,2015,4,26,15,1,59,97,57,6,22.09,1006,30,SW,78,0,0
20297,2015,4,26,16,1,53,91,51,5,21.82,1005,29,SW,89,0,0
20298,2015,4,26,17,1,53,78,49,3,18.96,1006,29,SW,100,0,0
20299,2015,4,26,18,1,58,69,48,2,19.84,1006,27,SW,112,0,0
20300,2015,4,26,19,1,64,67,54,3,22.59,1006,26,SW,118,0,0
20301,2015,4,26,20,1,66,71,62,5,27.59,1007,25,SW,124,0,0
20302,2015,4,26,21,1,64,63,64,4,27.31,1007,24,SW,131,0,0
20303,2015,4,26,22,1,60,58,55,3,27.02,1008,23,SW,137,0,0
20304,2015,4,26,23,1,58,61,54,3,28.71,1008,22,SW,141,0,0
20305,2015,4,27,0,1,65,66,58,4,32.75,1008,21,SW,144,0,0
20306,2015,4,27,1,1,70,64,64,4,34.83,1008,20,SW,147,0,0
20307,2015,4,27,2,1,82,77,66,5,37.36,1008,20,SW,150,0,0
20308,2015,4,27,3,1,86,73,71,5,39.75,1008,19,SE,3,0,0
20309,2015,4,27,4,1,86,80,76,5,42.32,1007,18,SE,6,0,0
20310,2015,4,27,5,1,91,81,81,5,42.32,1007,18,SE,9,0,0
20311,2015,4,27,6,1,85,71,75,5,37.36,1008,20,SE,13,0,0
20312,2015,4,27,7,1,78,66,66,5,33.05,1008,22,SW,5,0,0
20313,2015,4,27,8,1,79,71,64,6,31.39,1008,24,SW,12,0,0
20314,2015,4,27,9,1,82,78,69,8,33.92,1009,25,SW,20,0,0
20315,2015,4,27,10,1,71,72,67,8,31.97,1008,26,SW,27,0,0
20316,2015,4,27,11,1,62,64,60,7,26.55,1008,28,SW,34,0,0
20317,2015,4,27,12,1,64,61,60,5,21.82,1007,29,SW,42,0,0
20318,2015,4,27,13,1,68,85,69,5,21.82,1006,29,SW,49,0,0
20319,2015,4,27,14,1,66,75,63,5,23.13,1006,28,SW,56,0,0
20320,2015,4,27,15,1,65,77,62,4,21.56,1005,28,SW,62,0,0
20321,2015,4,27,16,1,60,69,54,5,24.52,1005,27,SW,69,0,0
20322,2015,4,27,17,1,49,58,50,4,24.24,1005,26,SE,7,0,0
20323,2015,4,27,18,1,48,56,45,3,23.97,1006,25,SW,7,0,0
20324,2015,4,27,19,1,42,48,39,2,25.17,1007,23,SW,10,0,0
20325,2015,4,27,20,1,33,51,33,0,23.15,1008,22,SE,4,0,0
20326,2015,4,27,21,1,33,32,31,-1,21.52,1009,22,SW,4,0,0
20327,2015,4,27,22,1,34,30,33,1,28.14,1009,20,SE,3,0,0
20328,2015,4,27,23,1,33,41,34,3,34.54,1010,19,SE,5,0,0
20329,2015,4,28,0,1,34,39,34,5,42.32,1010,18,SE,8,0,0
20330,2015,4,28,1,1,32,33,34,5,45.07,1010,17,SE,10,0,0
20331,2015,4,28,2,1,29,33,33,4,42.02,1010,17,SE,12,0,0
20332,2015,4,28,3,1,28,33,31,3,41.73,1010,16,SE,14,0,0
20333,2015,4,28,4,1,27,30,30,2,41.43,1010,15,SE,16,0,0
20334,2015,4,28,5,1,25,23,29,2,41.43,1011,15,SE,19,0,0
20335,2015,4,28,6,1,29,34,33,1,36.17,1011,16,SE,23,0,0
20336,2015,4,28,7,1,40,27,29,1,33.95,1012,17,SE,28,0,0
20337,2015,4,28,8,1,25,53,26,1,28.14,1013,20,SE,30,0,0
20338,2015,4,28,9,1,24,53,44,1,26.46,1013,21,SW,5,0,0
20339,2015,4,28,10,1,33,48,61,4,30.81,1013,22,SW,11,0,0
20340,2015,4,28,11,1,45,53,55,4,27.31,1013,24,SW,15,0,0
20341,2015,4,28,12,1,45,61,47,5,26,1012,26,SW,19,0,0
20342,2015,4,28,13,1,40,89,45,5,26,1012,26,SW,23,0,0
20343,2015,4,28,14,1,33,30,44,4,24.24,1012,26,SW,26,0,0
20344,2015,4,28,15,1,34,38,43,4,22.86,1011,27,SW,30,0,0
20345,2015,4,28,16,1,34,56,43,2,21.04,1011,26,cv,2,0,0
20346,2015,4,28,17,1,38,54,44,2,21.04,1011,26,SW,3,0,0
20347,2015,4,28,18,1,70,55,48,2,23.7,1011,24,SW,6,0,0
20348,2015,4,28,19,1,107,91,49,2,28.43,1012,21,SW,7,0,0
20349,2015,4,28,20,1,120,69,43,3,34.54,1012,19,cv,0,0,0
20350,2015,4,28,21,1,98,57,54,6,45.36,1013,18,SW,3,0,0
20351,2015,4,28,22,1,59,48,46,7,51.75,1013,17,SW,6,0,0
